"DispFrames","NoAudioPlayed","NoRTPPkts"
13,41.6099998951,73.619995594
14.8299996853,42,64.380004406
14.1700003147,41.3900001049,72.3999958038
13,41.6099998951,62.9900043011
13,42,67.7399964333
13,41.3900001049,59.6500036716
14.8299996853,41.6099998951,66.7399964333
14.1700003147,42,61.7000031471
13,41.3900001049,69.5199966431
13.6099998951,41.6099998951,84.4399995804
13.3900001049,42,63.4300038815
14.2199997902,41.3900001049,72.7899959087
14.3900001049,41.6099998951,63.6000041962
14,42,76.0599951744
13.3900001049,41.3900001049,65.3300049305
13,41.6099998951,76.2799949646
14.8299996853,42,65.7200050354
14.1700003147,41.3900001049,75.0599951744
13,41.6099998951,65.5500047207
13,41.3900001049,74.2299954891
13,41.6099998951,64.7700045109
15.4399995804,42,73.619995594
15.1700003147,42,95.4899990559
13.3900001049,41.3900001049,66.6700055599
13,41.6099998951,77.719994545
13,42,69.3300049305
16.0499994755,41.3900001049,78.4499952793
15.5600004196,41.6099998951,110.639997482
13.3900001049,42,76.6900074482
13,41.3900001049,87.429993391
13,41.6099998951,105.290001154
15.4399995804,42,68.6700055599
14.5600004196,41.3900001049,74.2299954891
13,41.6099998951,85.5100009441
13,42,61.8700034618
13,41.3900001049,66.6899969578
14.8299996853,41.6099998951,59.090003252
14.1700003147,42,69.5699961185
13,41.3900001049,62.6500036716
13,41.6099998951,70.3499963284
13,42,62.6500036716
15.4399995804,41.3900001049,75.8399953842
14.5600004196,41.6099998951,94.8299996853
13,42,67.3300049305
13,41.3900001049,77.0599951744
13,41.6099998951,95.6099998951
15.4399995804,42,67.3300049305
14.5600004196,41.3900001049,74.0099956989
13,41.6099998951,65.6000041962
13.6099998951,41.3900001049,79.2799949646
13.3900001049,41.6099998951,100.43999958
14.2199997902,42,69.6700055599
14.3900001049,42,81.3299944401
13.3900001049,41.3900001049,69.0600056648
13.6099998951,41.6099998951,82.1599941254
13.3900001049,42,69.8400058746
14.8299996853,41.3900001049,75.4499952793
14.7800002098,41.6099998951,96.6599993706
13.3900001049,42,69.1100051403
13,41.3900001049,81.1099946499
13,41.6099998951,98.5600004196
14.8299996853,42,67.1100051403
14.1700003147,41.3900001049,80.3299944401
13.6099998951,41.6099998951,68.6700055599
13.3900001049,42,75.4499952793
13,41.3900001049,64.9400048256
14.8299996853,41.6099998951,82.9899938107
15.3900001049,41.3900001049,107.829999685
13.7800002098,41.6099998951,72.4000062943
13,42,86.2099936008
13,42,113.659999371
15.4399995804,41.3900001049,113.56000042
17,41.6099998951,112
14.5600004196,41.3900001049,108.950000525
13,41.6099998951,96.0200018883
13,42,91.4399995804
15.4399995804,42,94.8299996853
17.6099998951,41.3900001049,67.3300049305
14.9500005245,41.6099998951,75.2299954891
13,42,84.0700013638
13,41.3900001049,60.7000031471
14.2199997902,41.6099998951,67.2999968529
14.3900001049,42,78.3900001049
13.3900001049,41.3900001049,59.090003252
13.6099998951,41.6099998951,64.0799970627
13.3900001049,42,74.3900001049
14.8299996853,41.3900001049,57.5300028324
14.7800002098,41.6099998951,79.3299944401
14,41.3900001049,68.280005455
13.3900001049,41.6099998951,76.0599951744
13,42,66.5500047207
14.2199997902,42,78.2799949646
14.3900001049,41.3900001049,95.7800002098
13.3900001049,41.6099998951,66.9400048256
13,42,71.5699961185
13,41.3900001049,90.2699992657
14.8299996853,41.6099998951,67.380004406
16,42,77.2299954891
14.1700003147,41.3900001049,91.5600004196
13,41.6099998951,65.6000041962
13,42,79.2799949646
15.4399995804,41.3900001049,93.7300007343
14.5600004196,41.6099998951,65.9900043011
13,41.3900001049,71.3499963284
13,41.6099998951,89.8799991608
13.6099998951,42,64.9400048256
15.2199997902,42,78.1099946499
14.7800002098,41.3900001049,94.3400006294
13.3900001049,41.6099998951,65.1600046158
13,41.3900001049,73.619995594
13,41.6099998951,64.9900043011
14.2199997902,42,72.1799960136
15,42,87.6099998951
14.3900001049,41.3900001049,64.2100040913
13.3900001049,41.6099998951,74.619995594
13,42,94.0499994755
15.4399995804,41.3900001049,66.7200050354
14.5600004196,41.6099998951,78.4999947548
13,42,96.7800002098
13.6099998951,41.3900001049,66.7200050354
13.3900001049,41.6099998951,79.719994545
14.2199997902,42,68.280005455
13.7800002098,41.3900001049,82.1599941254
13.6099998951,41.6099998951,69.8400058746
13.3900001049,42,84.5999937057
13,41.3900001049,102.510000944
14.8299996853,41.6099998951,67.8900053501
14.1700003147,42,74.2299954891
13,41.3900001049,64.1600046158
13,41.6099998951,60.4199976921
13,42,73.2699992657
14.2199997902,41.3900001049,57.090003252
14.3900001049,41.6099998951,65.7399964333
13.3900001049,42,57.6500036716
13,41.3900001049,45.2199997902
13,41.6099998951,45.3900001049
14.2199997902,41.3900001049,65.7399964333
13.7800002098,41.6099998951,58.8700034618
13,42,65.5199966431
13.6099998951,42,59.090003252
13.3900001049,41.3900001049,64.6899969578
14.8299996853,41.6099998951,58.9200029373
14.1700003147,42,65.6899969578
13,41.3900001049,58.090003252
13,41.6099998951,67.9599962234
13,42,61.2600035667
13.6099998951,41.3900001049,69.3499963284
14,41.6099998951,61.0400037766
13.3900001049,41.3900001049,45.7800002098
13,41.6099998951,74.2799949646
13,42,64.9400048256
14.2199997902,42,75.6699950695
13.7800002098,41.3900001049,64.7200050354
13,41.6099998951,46.6099998951
13.6099998951,41.3900001049,72.619995594
13.3900001049,41.6099998951,63.380004406
13,42,75.6699950695
13.6099998951,42,65.3300049305
13.3900001049,41.3900001049,46.3900001049
13,41.6099998951,75.2799949646
13,42,64.7200050354
14.2199997902,41.3900001049,70.3999958038
13.7800002098,41.6099998951,62.8200039864
13.6099998951,42,69.3499963284
13.3900001049,41.3900001049,61.0400037766
13,41.6099998951,76.8899948597
14.8299996853,42,66.7200050354
14.1700003147,41.3900001049,74.8399953842
13,41,65.1600046158
13.6099998951,42.2199997902,46.7800002098
13.3900001049,41.7800002098,69.7899959087
13.6099998951,41.6099998951,61.8200039864
13.3900001049,42,68.9599962234
13,41.3900001049,81.1700003147
13.6099998951,41.6099998951,59.2600035667
13.3900001049,42,47.8299996853
14.8299996853,41.3900001049,67.909996748
14.1700003147,41.6099998951,80.6099998951
13,42,61.4800033569
13,41.3900001049,66.0799970627
13,41.6099998951,59.9200029373
14.8299996853,42,67.2999968529
14.1700003147,41.3900001049,59.4800033569
13,41.6099998951,62.8599972725
13,41.3900001049,57.7500026226
13,41.6099998951,65.0799970627
14.8299996853,42,58.3100030422
14.7800002098,42,61.6399974823
13.3900001049,41.3900001049,56.3600025177
13,41.6099998951,65.2999968529
13,42,59.3100030422
14.2199997902,41.3900001049,66.909996748
13.7800002098,41.6099998951,58.8700034618
13,42,68.5699961185
13,41.3900001049,60.4300038815
13,41.6099998951,63.0799970627
14.2199997902,21.8700034618,36.1800065041
9.51000094414,3.51000094414,4.68000125885
2.34000062943,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.82999968529,0,29.8899948597
10.3199987411,39.6499931812,56.9299986362
15,50.3600025177,206.569975138
14.3900001049,41.6099998951,216.040014267
10.3400006294,32.2400016785,92.2400121689
3.12000083923,40.6399974823,46.3900001049
0,45.1200008392,123.469986677
0,41.3900001049,94.9200134277
0,41.6099998951,153.579981327
0,42,116.250018358
3.65999937057,41.3900001049,105.339990139
10.8799991608,41.6099998951,84.0500099659
13.3900001049,42,79.3299944401
13,42,98.7800002098
13,41.3900001049,98.6099998951
16.0499994755,41.6099998951,98.3900001049
16.7800002098,42,68.1100051403
14.1700003147,41.3900001049,58.7599983215
13,41.6099998951,63.7800002098
13,42,61.7800002098
15.4399995804,41.3900001049,60.3900001049
17.6099998951,41,63.0499994755
15.5600004196,42.2199997902,63.7800002098
13.3900001049,41.7800002098,64.2199997902
13,41.6099998951,63.7800002098
15.4399995804,42,62.3900001049
17,41.3900001049,60.7800002098
14.5600004196,41.6099998951,61.2199997902
13.6099998951,42,54.0700013638
13.3900001049,41.3900001049,59.9799981117
14.2199997902,41.6099998951,56.0200018883
13.7800002098,42,66.0799970627
13,41.3900001049,80.6599993706
13.6099998951,41.6099998951,62.2600035667
13.3900001049,41.3900001049,71.5699961185
14.2199997902,41.6099998951,86
14.3900001049,42,64.0400037766
13.3900001049,41.3900001049,73.7899959087
13,41.6099998951,88.3900001049
13,41.3900001049,89.8299996853
15.4399995804,42.2199997902,93.4399995804
17,41.7800002098,65.1100051403
14.5600004196,41.6099998951,72.2299954891
13,41.3900001049,86.5600004196
13,41.6099998951,86.8299996853
15.4399995804,42,88
19.4399995804,41.3900001049,87.3900001049
16.1200008392,41.6099998951,83.3400006294
13,42,82.8299996853
13,41.3900001049,82.7800002098
14.8299996853,41.6099998951,80.7800002098
16,42,78.7800002098
14.1700003147,42,60.9200029373
13.6099998951,41.3900001049,65.8599972725
13.3900001049,41.6099998951,75.3900001049
14.8299996853,42,66.4600014687
14.1700003147,41.3900001049,59.7800002098
13,41.6099998951,66.3199987411
13,42,69.1700003147
13,41.3900001049,66.7800002098
15.4399995804,41.6099998951,67.2199997902
17,42,69.2199997902
14.5600004196,41.3900001049,64.5100009441
13,41.6099998951,54.2900011539
13,41.3900001049,57.3199987411
14.8299996853,41.6099998951,63.2199997902
17.8299996853,42,64.6099998951
15.3400006294,42,66.8299996853
13,41.3900001049,69.8299996853
13,41.6099998951,72.8299996853
15.4399995804,41.3900001049,75.8299996853
17,41.6099998951,79.4399995804
14.5600004196,42,81.6099998951
13,41.3900001049,62.4800033569
13,41.6099998951,70.7399964333
16.0499994755,42,88.8799991608
15.5600004196,42,66.9900043011
13.3900001049,41.3900001049,78.4499952793
13,41.6099998951,99.6599993706
13.6099998951,42,100.170000315
15.8299996853,41.3900001049,99.6099998951
18.2199997902,41.6099998951,111.589998007
15.3400006294,41.3900001049,91.5500047207
13,41.6099998951,58.7500026226
13.6099998951,42,66.0799970627
15.2199997902,42,83.099998951
19.0499994755,41.3900001049,82.1200008392
16.7300007343,41.6099998951,98.5199966431
13.3900001049,41.3900001049,95.1400027275
13,41.6099998951,83.1700003147
15.4399995804,42,102.129996538
21.2699992657,42,96.090003252
17.900001049,41.3900001049,87.6599993706
14,41.6099998951,87.5600004196
13.3900001049,42,85.3900001049
14.8299996853,41.3900001049,78.900001049
15.3900001049,41.6099998951,59.7500026226
13.7800002098,42,66.4699971676
13,41.3900001049,80.0499994755
13,41.6099998951,89.3199987411
14.8299996853,42,67.1600046158
15.3900001049,41.3900001049,59.7599983215
13.7800002098,41.6099998951,70.2699992657
13,41.3900001049,72.3900001049
13,41.6099998951,58.5800023079
15.4399995804,42,60.9799981117
15.7800002098,42,66.7800002098
13.7800002098,41.3900001049,64.1700003147
13,41.6099998951,54.4600014687
13,41.3900001049,57.5399985313
14.8299996853,41,53.8500015736
14.7800002098,42.2199997902,60.809997797
13.3900001049,42.3900001049,67.7800002098
13.6099998951,41.3900001049,67.6099998951
13.3900001049,41.6099998951,66.7800002098
14.8299996853,41.3900001049,84.2999968529
20.2699992657,41.6099998951,84.4100019932
16.900001049,42,75.7800002098
13,42,76.8299996853
13,41.3900001049,79.2199997902
14.8299996853,41.6099998951,86.7099988461
17.8299996853,42,76.9700024128
15.3400006294,41.3900001049,68.6099998951
13,41.6099998951,80.5899980068
13,41.3900001049,77.0200018883
14.8299996853,41.6099998951,71.8299996853
20.8799991608,42,79.099998951
22.7800002098,42,76.2900011539
17.1200008392,41.3900001049,70.1700003147
13.3900001049,41.6099998951,68.3900001049
16.0499994755,42,86.909996748
19.2199997902,41.3900001049,92.2900011539
15.7300007343,41.6099998951,89.2199997902
13.6099998951,42,91.2199997902
13.3900001049,41.3900001049,94.4399995804
15.4399995804,41.6099998951,97.8299996853
17.6099998951,41.3900001049,99
14.9500005245,41.6099998951,117.299996853
13,42,181.459990978
13,42,166.200008392
15.4399995804,41.3900001049,132.56000042
17.6099998951,41.6099998951,133.43999958
14.9500005245,42,135
13,41.3900001049,134.390000105
13,41.6099998951,133.390000105
14.8299996853,41.3900001049,133
16,41.6099998951,130.56000042
14.1700003147,42,130.21999979
13.6099998951,42,82.2000083923
13.3900001049,41.3900001049,154.089982271
15.4399995804,41.6099998951,198.650003672
21.2699992657,42,134.980008602
19.1200008392,41.3900001049,101.78000021
14.1700003147,41.6099998951,102.829999685
13.6099998951,41.3900001049,103.390000105
15.8299996853,41.6099998951,103
17.6099998951,42,103
14.9500005245,42,104.21999979
13.6099998951,41.3900001049,102.56000042
13.3900001049,41.6099998951,101.609999895
14.8299996853,42,103.21999979
17.8299996853,41.3900001049,100.950000525
15.3400006294,41.6099998951,100.829999685
13.6099998951,42,102
13.3900001049,41.3900001049,100.78000021
14.8299996853,41.6099998951,101.21999979
17.2199997902,42,133.719994545
15.5600004196,41.3900001049,87.5100114346
13.3900001049,41.6099998951,111.489988565
13,42,88.7300112247
14.2199997902,41.3900001049,86.0399932861
13.7800002098,41.6099998951,95.7500026226
13.6099998951,42,62.8200039864
13.3900001049,41.3900001049,110.829989195
13,41.6099998951,87.56001091
14.8299996853,42,109.829989195
14.1700003147,41.3900001049,150
13,41.6099998951,87.7800107002
13,42,112.049988985
13,41.3900001049,87.1200113297
13.6099998951,41.6099998951,108.43998909
14.6099998951,41.3900001049,153.269999266
13.7800002098,41.6099998951,89.5100114346
13,42,111.049988985
13.6099998951,42,89.1700108051
15.2199997902,41.3900001049,110.609989405
14.7800002098,41.6099998951,151.21999979
13.3900001049,41.3900001049,89.1700108051
13,41.6099998951,110.609989405
13,42,89.0000104904
15.4399995804,42,112.2199893
14.5600004196,41.3900001049,152
13,41.6099998951,88.56001091
13,42,112.049988985
13,41.3900001049,88.3400111198
14.8299996853,41.6099998951,111.65998888
14.1700003147,42,88.9500110149
13,41.3900001049,110.829989195
13,41.6099998951,88.1700108051
13,42,111.43998909
13.6099998951,41.3900001049,87.3400111198
14,41.6099998951,110.65998888
13.3900001049,42,88.56001091
13,41.3900001049,108.99998951
13,41.6099998951,86.3900105953
14.8299996853,42,110.43998909
14.1700003147,41.3900001049,88.7800107002
13.6099998951,41,109.99998951
13.3900001049,42.2199997902,88.0000104904
13,41.7800002098,109.99998951
13.6099998951,41.6099998951,86.7800107002
13.3900001049,41.3900001049,107.99998951
13,41.6099998951,85.3900105953
13,42,46
13.6099998951,42,107.609989405
14,41.3900001049,85.3900105953
13.3900001049,41.6099998951,110.049988985
13,42,87.56001091
13.6099998951,41.3900001049,109.2199893
13.3900001049,41.6099998951,151.43999958
14.2199997902,42,155.43999958
18.0499994755,41.3900001049,153.340000629
15.7300007343,41.6099998951,90.0000104904
13.6099998951,42,110.779989719
13.3900001049,41.3900001049,147.78000021
14.8299996853,41.6099998951,87.8300101757
14.1700003147,42,108.559989929
13.6099998951,41.3900001049,85.6100103855
13.3900001049,41.6099998951,105.559989929
13,42,84.4400100708
14.2199997902,41.3900001049,46.3900001049
13.7800002098,41.6099998951,104.559989929
13,42,84.660009861
13,41.3900001049,78.4999947548
13,41.6099998951,65.6700055599
13,42,46.8299996853
14.8299996853,41.3900001049,63.2499973774
14.1700003147,41.6099998951,56.5300028324
13,41.3900001049,65.5199966431
13,41.6099998951,58.4800033569
14.2199997902,42,45.3900001049
13.7800002098,34.0700013638,36.4600014687
11.1700003147,11.3100030422,40.1499984264
3.90000104904,0,27.090003252
0,21.9599962234,32.0799970627
0,31.1200008392,35.0700013638
0,36.5399985313,67.8199934959
0,43.2199997902,63.9400048256
0,76.9399943352,80.7699940205
0,79.090003252,85.9200029373
0,32.8400058746,90.8599972725
0,29.2999968529,66.2300059795
0,41.6099998951,44.6099998951
0,42,75.4999947548
0,41.3900001049,63.280005455
0,41.6099998951,44.2199997902
7.92999863625,20.6500036716,23.0400037766
13,47.2599930763,74.8799886703
13.6099998951,47.380004406,65.760008812
13.3900001049,12.090003252,15.3100030422
13,51.239991188,79.6399869919
13,65.090003252,83.470007658
13,45.6800012589,80.0099956989
13,41.6099998951,65.5000052452
13,33.4600014687,44.1700003147
13,10.9200029373,21.6500036716
13.6099998951,0,3.73000073433
13.3900001049,0,8.92999863625
13,0,6.07000136375
13,0,1
13,0,30.8899948597
13,0,37.190002203
13,0,28.3900001049
13.6099998951,25.0099956989,21.2900011539
13.3900001049,16.6000041962,9.68000125885
11.1700003147,0.390000104904,1.95000052452
3.90000104904,14.6399974823,48.1899917126
0,9.3600025177,30.8100082874
0,0,0.609999895096
7.31999874115,53.6799907684,56.5099904537
12.6099998951,35.5400090218,40.1500089169
13,21.5199966431,21.6399974823
13,13.2600035667,12.090003252
13.6099998951,13.4199976921,15.2499973774
13.3900001049,8.58000230789,10.3600025177
13,0,24.7899959087
13,43.9199924469,63.1799960136
14.2199997902,67.1200008392,71.900001049
13.7800002098,68.8799991608,94.8399953842
13,62.2400016785,80.280005455
13,39.5300028324,42.9200029373
13,26.5600004196,60.0599951744
13,9.7500026226,63.9700024128
13,86.6199851036,129.419987202
13,153.589998007,151.990004301
13.6099998951,64.0100166798,94.5200071335
13.3900001049,0.780000209808,27.7400069237
13,0,27.619995594
13,1.21999979019,78.1599941254
13,14.809997797,86.5800023079
13,64.4799928665,92.6399974823
13,39.1500089169,42.2200102806
13.6099998951,16.9799981117,46.6999926567
13.3900001049,57.5499942303,78.8799991608
13,30.8100082874,33.2000083923
13,0,2
13.6099998951,51.239991188,53.8499910831
13.3900001049,44.9600067139,91.2699992657
13,29.7599983215,60.4500057697
13,31.7300007343,34.7300007343
13,28.3900001049,32
14.2199997902,35.3199987411,85.0699908733
